id_manihot,id_arabidopsis,EC,KO,log2_fold_change,valor_p_ajustado
Manes.08G010800,AT5G03415.1,0,K04683,12.1933479064313,1.48364148065013e-05
Manes.18G005800,AT1G20540.1,0,K23289,11.8310593416106,0.00045013272052172004
Manes.07G139600,AT2G40540.2,0,K03549,11.669412854605902,7.99577536520645e-06
Manes.15G067000,AT5G55180.1,3.2.1.39,0,11.459756236442699,5.4646049960454595e-06
Manes.12G113200,AT5G67460.1,3.2.1.39,0,10.8411368414377,1.0465449632786199e-07
Manes.01G082300,AT4G17370.1,0,0,10.647495944143,0.0035047236977670897
Manes.05G108500,AT3G29320.1,2.4.1.1,K00688,10.5951264965288,5.632798822374871e-05
Manes.05G017000,AT3G61920.1,0,0,10.5871304322885,7.005083572876909e-10
Manes.17G013000,AT4G17830.1,3.5.1.16,K01438,10.538782566896401,9.78603544354251e-08
Manes.08G034300,AT5G16280.1,0,K20305,10.445030715797499,2.92313507930289e-05
Manes.03G187800,AT3G06270.1,3.1.3.16,0,10.425470566216301,1.9231147734505601e-07
Manes.11G081600,AT4G34710.2,4.1.1.19,K01583,10.420989648621699,4.8024729746874e-15
Manes.01G262300,AT2G06850.1,2.4.1.207,0,10.359416151856001,0.000605288788648146
Manes.02G121800,AT5G58870.1,0,K03798,10.271633038036901,0.0005714785440541241
Manes.08G003900,AT2G37090.1,2.4.2.24,K20869,10.222857994643402,0.00123208619649088
Manes.12G112000,AT4G33910.1,1.14.11.2,K00472,10.0289753532168,0.000258704571915987
Manes.06G053300,AT3G25910.1,0,0,10.0163097861394,0.00148327852492529
Manes.02G093600,AT3G50845.1,0,0,9.926541599831019,5.708722316307371e-08
Manes.14G059200,AT1G13080.1,1.14.13.121,K20617,9.91981684251367,4.4448589800042795e-05
Manes.16G095100,AT3G45310.1,3.4.22.16,K01366,9.91733595095016,6.728087826202099e-26
Manes.15G024300,AT1G08970.2,0,K08066,9.64975052234501,9.927252443324979e-05
Manes.16G124700,AT1G80490.2,0,0,9.625561723527381,1.39841159514908e-07
Manes.10G027700,AT3G55550.1,2.7.11.1,0,9.62379118544832,0.00080112429279496
Manes.15G073100,AT4G27020.1,0,0,9.62278015511693,0.00129174984903572
Manes.17G115200,AT1G50170.1,0,K03794,9.61404978330369,0.008043326862225541
Manes.15G163900,AT4G34480.1,3.2.1.39,0,9.60879887334537,1.57086977374839e-11
Manes.02G006900,AT1G64520.1,0,K03031,9.60162854698105,0.000159960518019221
Manes.05G064600,AT5G27690.1,0,0,9.60145707731174,1.7463425918703097e-14
Manes.02G018900,AT3G05170.1,3.1.3.3,0,9.58678302974833,0.00930999163703308
Manes.12G028300,AT1G10600.1,3.4.25.1,K11866,9.55936245280173,4.71754638145901e-05
Manes.04G089100,AT4G39230.1,0,K23050,9.553031758430901,0.0031489671332524
Manes.03G086600,AT5G56460.1,2.7.11.1,0,9.49175863840205,0.00201811417532545
Manes.15G080700,AT4G27280.1,0,K10840,9.47341317831109,6.1846958502350606e-30
Manes.05G164400,AT1G13570.1,0,0,9.46220192598898,2.8161964281274103e-06
Manes.06G123000,AT5G51140.2,5.4.99.28,K15454,9.41589661786809,0.00481863238798428
Manes.09G142400,AT5G18230.1,0,K12580,9.370356567375131,7.907650418624329e-08
Manes.03G211600,AT3G06483.1,2.7.11.2,K00898,9.34559848164347,3.1318985887361402e-06
Manes.03G040700,AT3G45310.1,3.4.22.16,K01366,9.321209395233359,1.01362287884841e-09
Manes.01G132400,AT3G58640.2,2.7.11.1,0,9.24546346841928,1.0873133453927499e-05
Manes.16G049700,AT1G79380.1,0,K16280,9.20958631020168,3.31492083532938e-09
Manes.04G159300,AT3G55850.1,0,0,9.183703400193801,0.00432637043007377
Manes.09G112500,AT5G01710.1,0,0,9.145979146467939,1.54361384528732e-09
Manes.01G198900,AT1G23870.1,"2.4.1.15,3.1.3.12",K16055,9.11957344874819,0.00775925336546878
Manes.04G149300,AT1G72370.2,0,K02998,9.11542816769861,4.7254215517692e-12
Manes.01G135300,AT3G50845.1,0,0,9.07333637975093,7.85792410191737e-05
Manes.01G023900,AT5G08170.1,3.5.3.12,K10536,9.067315390080221,0.000297513509610944
Manes.11G014400,AT1G72370.1,0,K02998,9.03061420607898,4.15646037521535e-05
Manes.03G191800,AT5G18640.1,3.1.1.3,0,9.00548393660341,7.96693855343908e-08
Manes.10G029000,AT3G12380.1,0,K11672,8.98415392331609,0.000533241978412477
Manes.13G019400,AT3G26100.2,0,0,8.78778995463505,5.0049353228384896e-11
Manes.16G042900,AT4G18810.1,0,0,8.78081666296642,0.00264899535659107
Manes.S033500,AT5G21060.1,1.1.1.3,0,8.71245424862156,0.000135053788381417
Manes.03G100400,AT1G78800.1,"2.4.1.132,2.4.1.257",K03843,8.63694676758842,0.00048108721697149697
Manes.08G136000,AT3G04710.1,0,0,8.62740925568196,0.000258826882252168
Manes.04G063000,AT5G22060.1,0,K09503,8.54626607106381,1.99175433972365e-05
Manes.11G012800,AT3G14290.1,3.4.25.1,K02729,8.49414418938477,1.09234576466415e-12
Manes.01G074100,AT4G12290.1,1.4.3.21,K00276,8.48057792444241,0.0014894971358550301
Manes.09G096100,AT5G02050.1,0,K15414,8.42103043540506,1.67710928656962e-05
Manes.13G030600,AT1G70370.2,0,0,8.41385935335659,0.00592470955164454
Manes.06G162500,AT3G21070.2,"2.7.1.23,2.7.1.86",K00858,8.41296664442912,0.00177515905951473
Manes.06G129200,AT1G02170.1,0,K22684,8.410462442046489,0.00232962796139197
Manes.10G123200,AT1G60950.1,0,K02639,8.40859003276651,5.632798822374871e-05
Manes.04G000700,AT5G22300.1,"3.5.5.4,3.5.5.1,4.2.1.65",K13035,8.406402375254691,6.81030938720849e-05
Manes.17G091600,AT2G46290.1,0,K03246,8.40512244007128,9.53465790594916e-07
Manes.03G206800,AT3G06580.1,"2.7.1.6,5.1.3.2",K18674,8.38707597996159,0.00630395342425859
Manes.07G109600,AT1G05460.1,0,K18422,8.369010352633701,0.0011562703772699599
Manes.01G171400,AT5G59480.1,3.1.3.74,K07025,8.36318248377658,6.4830472203963405e-06
Manes.01G163500,AT2G29660.1,0,0,8.346976533972219,9.35631365773574e-06
Manes.02G090800,AT3G58640.1,2.7.11.1,0,8.34669803016665,5.41006863596768e-11
Manes.06G132800,AT5G61500.1,0,K08343,8.31232243662579,0.00124251910058205
Manes.08G141100,AT3G04350.1,0,0,8.31223616019257,0.000355334058737233
Manes.07G013300,AT1G25260.1,0,K14815,8.29289961988869,6.544939425217421e-07
Manes.09G049300,AT2G37340.1,0,0,8.27021632476791,0.0046794893447411
Manes.12G144000,AT4G31500.1,0,0,8.268208929936321,2.22771433650075e-10
Manes.12G005500,AT3G02780.1,5.3.3.2,K01823,8.26173015913387,0.000150725193919425
Manes.15G169000,AT1G32550.1,0,K02639,8.23843751832902,0.00014101833022358502
Manes.15G040600,AT2G31200.1,0,K05765,8.220538475692111,4.55125896104282e-07
Manes.01G262800,AT4G00770.1,0,0,8.21785468034056,2.01087987871495e-07
Manes.12G065600,AT4G16360.3,0,K07199,8.19884577603594,0.00633030503410419
Manes.04G083000,AT4G34710.2,4.1.1.19,K01583,8.19451386722502,2.9797474658691205e-08
Manes.03G139100,AT3G26300.1,1.14.13.121,0,8.1731708903163,0.00818974190153039
Manes.03G063300,AT2G37130.1,1.11.1.7,K00430,8.16897436296674,2.23829262071943e-10
Manes.09G172200,AT3G05600.1,3.3.2.10,0,8.16883372808174,9.927252443324979e-05
Manes.02G166000,AT1G01720.1,0,0,8.160479096315889,7.96693855343908e-08
Manes.13G040900,0,0,0,8.15409505297016,0.00355292811969455
Manes.05G006300,AT1G02305.1,3.4.22.1,K01363,8.1396335246595,2.0120375468427502e-08
Manes.17G107500,AT3G27320.1,3.1.1.1,0,8.135623163762011,0.00125377061125142
Manes.12G144200,AT4G31500.1,0,0,8.07689873558456,8.188451976485839e-14
Manes.11G036700,AT3G16200.1,0,0,8.06511830697367,0.000243935606110365
Manes.17G068800,AT2G34470.2,0,K03189,8.036869886184599,4.1295368109688195e-13
Manes.01G265800,AT3G60820.3,3.4.25.1,K02732,8.03431354859883,8.774903808333219e-07
Manes.08G127200,AT3G04940.1,2.5.1.47,K01738,7.950104737135151,0.000377684968561959
Manes.16G101900,AT2G19520.1,0,K10752,7.88687628459669,2.48333249342266e-05
Manes.06G058300,AT5G63890.1,1.1.1.23,K00013,7.800941821165191,6.38133948350484e-07
Manes.04G034300,AT5G02440.1,0,0,7.77471439847531,0.0027936710201825602
Manes.04G127800,AT3G24550.1,2.7.11.1,0,7.77047778717534,0.0082425832152857
Manes.16G011700,AT1G11545.1,2.4.1.207,K08235,7.76493047359843,5.34966023190661e-05
Manes.18G032400,AT5G44250.1,0,0,7.7649187799191,0.00367194134567204
Manes.10G077200,AT1G47128.1,3.4.22.14,0,7.76099569447168,1.41625963183936e-07
Manes.17G022200,AT5G25150.1,0,0,7.75644050727104,8.01011172526179e-05
Manes.12G134500,AT4G39900.1,0,0,7.75001858225284,1.1782712516352499e-05
Manes.03G117700,AT3G20630.1,3.4.19.12,K11836,7.746940224491709,2.57374641100434e-05
Manes.15G136300,AT1G67980.1,2.1.1.104,K00588,7.7417411295936205,0.00232438250076794
Manes.03G063400,AT2G37130.1,1.11.1.7,K00430,7.7343746823140895,2.54453177700046e-06
Manes.17G100600,AT4G34480.1,3.2.1.39,0,7.716958786852221,2.41291888038504e-08
Manes.11G129300,AT1G05710.4,0,0,7.6878681349341,0.0031013004374543397
Manes.12G116600,AT1G64700.1,0,0,7.68065715854994,0.007520302693631591
Manes.03G190600,AT4G25050.1,0,0,7.67324705194401,7.826371677885291e-09
Manes.07G020100,AT1G60950.1,0,K02639,7.64671059740299,2.9481645980527698e-09
Manes.16G000600,AT1G03475.1,1.3.3.3,K00228,7.63560071757905,5.28764834427161e-07
Manes.03G033900,AT2G19520.1,0,K10752,7.6223245814541,0.000239752632444617
Manes.03G023700,AT4G29100.1,0,0,7.60795386665207,1.06572028010897e-05
Manes.09G115700,AT3G51730.1,0,K12382,7.57707300666006,1.741182954311e-05
Manes.18G060600,AT4G24620.1,5.3.1.9,K01810,7.575552398987741,8.794635967447909e-09
Manes.05G026500,AT3G61610.1,5.1.3.15,K01792,7.552387408075781,0.0021608301565344
Manes.09G128100,AT2G23910.1,0,0,7.53699694784391,0.00114844913915993
Manes.04G146500,AT2G05840.1,3.4.25.1,K02730,7.5359957482065,1.75472880958521e-05
Manes.01G273100,AT1G02170.1,0,K22684,7.51676812112575,0.00420796967755935
Manes.01G201400,AT1G06790.1,2.7.7.6,K03022,7.5158276100305095,0.00842144357603273
Manes.07G087500,AT3G54250.1,4.1.1.33,K01597,7.50668037595696,0.00699929788322141
Manes.09G157100,AT4G14880.2,"2.5.1.52,2.5.1.51,4.2.1.50,2.5.1.47",K01738,7.50243705735467,3.7962449432374e-12
Manes.12G136200,AT4G39740.1,0,K07152,7.49974182054253,0.000367797715898045
Manes.01G043500,AT5G24530.1,1.14.11.9,K24028,7.465301711085969,1.72342593439724e-05
Manes.03G052200,AT4G12070.1,0,0,7.44330231390683,0.00134387097432338
Manes.13G013000,AT1G13195.1,0,0,7.43457718365587,0.00981639044391436
Manes.13G064000,AT3G07800.1,2.7.1.21,K00857,7.43266541515358,0.00685282779743335
Manes.06G162900,AT1G51410.1,1.1.1.195,0,7.40822890970219,0.00125377061125142
Manes.04G161300,AT1G50380.1,3.4.21.83,K01354,7.40618656150928,0.000377684968561959
Manes.05G097100,AT1G69830.1,"3.2.1.1,3.2.1.141",K01176,7.405756167122231,0.000123294491516409
Manes.03G087300,AT3G13490.1,6.1.1.6,K04567,7.3617629619469,0.0055758806083216
Manes.13G068000,AT1G11910.1,3.4.23.40,K08245,7.3478797793442405,1.71065861469681e-06
Manes.01G022100,AT5G23090.2,0,K21751,7.34587338910836,0.00023933912361826098
Manes.07G114400,AT3G12570.3,0,0,7.33861714356855,0.005896836157644821
Manes.10G147900,AT5G48030.1,0,K03686,7.33534704737299,0.00355292811969455
Manes.01G003200,AT4G14040.1,0,K17285,7.33502861953877,1.8027922537451198e-05
Manes.15G123600,AT5G46180.1,2.6.1.13,K00819,7.32480901553118,0.000249654105746041
Manes.17G022600,AT3G28715.1,0,K02146,7.310142520652749,5.799562517673599e-06
Manes.01G073700,AT4G12130.1,0,K22073,7.30295718792372,0.0009498982427787131
Manes.11G014600,AT1G72370.1,0,K02998,7.3024405034005095,0.00032633339040026604
Manes.15G147700,AT4G34350.1,1.17.1.2,K03527,7.301218431410719,0.00046393901165681697
Manes.10G026400,AT3G11410.1,3.1.3.16,K14497,7.29742057384535,0.00343279495898612
Manes.12G143900,AT4G31500.1,0,0,7.273656844555959,1.4445545637946302e-09
Manes.01G233500,AT3G62220.1,2.7.11.1,K13436,7.25625853673932,0.00459750519408934
Manes.08G097900,AT5G47870.1,0,0,7.24880637989348,2.46341237465998e-06
Manes.01G206300,AT4G14830.1,0,0,7.226525172609629,1.60276351538695e-08
Manes.07G114300,AT3G12570.3,0,0,7.22093564568258,0.000931152799421589
Manes.03G037800,AT5G13640.1,"2.3.1.20,2.3.1.158",K00679,7.217950745158809,0.000264429331878419
Manes.18G018400,AT4G39090.1,3.4.22.41,K01373,7.21728117153031,2.1003812969854097e-16
Manes.10G153700,AT1G55360.1,0,0,7.2131528368856905,1.07288137924927e-05
Manes.03G086500,AT4G26330.1,3.4.14.10,0,7.192140898322589,9.348009101882709e-07
Manes.13G091100,AT2G22240.1,5.5.1.4,K01858,7.1874539021353305,0.000147836583034367
Manes.05G102400,AT1G26820.1,3.1.27.1,K01166,7.166690626194019,0.007520302693631591
Manes.07G070200,AT4G35220.1,3.5.1.9,0,7.159421697421581,2.76622833608705e-05
Manes.17G074300,AT5G37020.1,0,0,7.14897321490288,0.00592470955164454
Manes.04G010600,AT1G08200.1,4.1.1.35,K12449,7.133894638327201,7.542564796793709e-07
Manes.01G152400,AT2G17030.1,0,0,7.1317344190129806,0.0009354000132287221
Manes.10G153200,AT2G31920.1,0,0,7.12110544897686,0.0011759642711341401
Manes.03G027700,AT5G19740.1,3.4.17.11,K01301,7.12038727436741,0.00217229203757637
Manes.10G037600,AT2G39450.1,0,0,7.08408358451061,0.00139763956340316
Manes.01G028300,AT1G18650.1,0,0,7.058051786664441,0.000369663594741884
Manes.15G015900,AT5G18640.1,3.1.1.3,0,7.055588073934421,0.000795456027233201
Manes.04G070200,AT4G35140.1,0,K11804,7.01437742293494,0.00730105405533537
Manes.11G123700,AT1G06110.1,0,K10290,7.01373798571697,0.00042772488013844
Manes.01G008800,AT2G44160.1,1.5.1.20,K00297,7.00300801646458,5.63235003914489e-05
Manes.04G091900,AT1G12840.1,0,K02148,6.98174327779606,0.000508995618269024
Manes.01G084700,AT3G60340.2,3.1.2.22,K01074,6.977268214819571,0.000651491141439425
Manes.02G210900,AT5G27470.1,6.1.1.11,K01875,6.951835862738969,5.03025252348712e-07
Manes.11G005800,AT5G07030.1,3.4.23.12,0,6.9516294246398695,1.4661596539000598e-05
Manes.01G125200,AT1G07650.1,2.7.11.1,0,6.95086195755707,0.0012657366442190901
Manes.17G022500,AT3G28715.1,0,K02146,6.91985803689171,0.007885280600347159
Manes.04G089200,AT4G39230.1,0,K23050,6.918442991191781,0.00654400759456649
Manes.04G125700,AT1G11300.1,2.7.11.1,0,6.868672727049661,0.000228338180326852
Manes.S022600,AT3G53620.1,3.6.1.1,K01507,6.86835449416323,2.6087230849547298e-17
Manes.12G002500,AT3G59540.1,0,0,6.86443136960158,1.2337927557812e-07
Manes.04G003400,AT2G27510.1,0,K02639,6.827839776501911,1.19730752323471e-05
Manes.10G047600,AT5G03300.1,2.7.1.20,K00856,6.7967781168285795,2.0504235777988898e-07
Manes.02G121000,AT2G29660.1,0,0,6.7949501005057895,1.62817706330676e-05
Manes.02G107900,AT1G75900.1,3.1.1.3,0,6.7832305136831295,0.00270589683777889
Manes.08G167000,AT3G54190.1,0,0,6.774528724960541,4.5029462111891794e-05
Manes.10G052600,AT5G58330.1,1.1.1.82,K00051,6.77350471893613,2.2818940208342003e-05
Manes.03G041500,AT2G05840.1,3.4.25.1,K02730,6.77096485134408,7.99577536520645e-06
Manes.13G119500,AT5G43060.1,3.4.22.14,0,6.74993235818719,9.53465790594916e-07
Manes.07G054200,AT4G33800.1,0,0,6.720139805585901,0.000605288788648146
Manes.04G001300,AT5G22330.1,3.6.4.12,K04499,6.682417857986901,0.005648496171301321
Manes.06G071000,AT1G25510.1,3.4.23.12,K22683,6.66510929612325,0.00651505350395846
Manes.05G020900,AT2G46580.1,1.4.3.5,K00275,6.6611813492767205,0.00129174984903572
Manes.09G143000,AT5G56350.1,2.7.1.40,K00873,6.646508068742981,0.00253364741016771
Manes.05G060700,AT2G44530.1,2.7.6.1,K00948,6.64513437972896,7.839753064577969e-06
Manes.05G150100,AT4G31500.1,0,0,6.637485484826349,0.00370648089131612
Manes.04G002800,AT2G27450.1,3.5.1.53,K12251,6.63235001711335,0.0012661515654576198
Manes.05G042200,AT3G61130.1,2.4.1.43,K13648,6.615896801691071,0.00168502315736571
Manes.16G016400,AT1G61720.1,1.3.1.77,K08695,6.60048193656539,6.365478928720499e-20
Manes.12G010600,AT1G27950.1,0,0,6.59906300995373,1.72342593439724e-05
Manes.12G150600,AT5G09810.1,0,K10355,6.590180154908721,5.15165139665326e-07
Manes.04G073800,AT5G11880.1,4.1.1.20,K01586,6.576885297023701,0.0018586230227541302
Manes.13G033600,AT2G31200.1,0,K05765,6.55105868763752,2.9797474658691205e-08
Manes.05G003600,AT2G47390.1,3.4.19.1,0,6.55087912015465,0.0014298701594379801
Manes.15G062500,AT3G26280.1,1.14.13.121,0,6.539679504374259,0.00125377061125142
Manes.04G146600,AT1G72500.1,0,0,6.5302531351057995,0.00304637775942182
Manes.13G005300,AT3G02780.1,5.3.3.2,K01823,6.522989644186651,0.0022586474209071103
Manes.01G097900,AT5G15490.1,1.1.1.22,K00012,6.5062775043880094,0.00015905694275489298
Manes.01G243700,AT1G01225.1,0,0,6.4901433932186,0.000348698130149915
Manes.03G118300,AT4G27280.1,0,K10840,6.4836746156136105,4.22970939850701e-05
Manes.17G053100,AT4G18480.1,6.6.1.1,K03405,6.4317408641011,0.0036899325328097797
Manes.10G132200,AT1G25260.1,0,K14815,6.42557510778965,0.000268107107459119
Manes.06G110100,AT4G24690.1,0,K17987,6.41862751145298,2.0848460900019198e-05
Manes.06G152300,AT1G69230.1,0,K18635,6.394091848015241,0.000244589933934792
Manes.15G144300,AT3G19000.1,0,0,6.34265623356671,0.00754918679190813
Manes.03G086700,AT3G13470.1,0,K04077,6.33534714742435,0.0018699018510769
Manes.12G032900,AT2G31140.1,3.4.21.89,0,6.331986036826169,0.00129174984903572
Manes.14G160700,0,0,0,6.29064604982975,0.00283304285086141
Manes.15G172000,AT2G35320.1,3.1.3.48,K17620,6.27535447640563,0.009167355478955209
Manes.15G175800,AT3G28480.1,1.14.11.2,K00472,6.2304418138378095,0.008116608092415871
Manes.06G117700,AT5G60160.1,3.4.11.21,K01267,6.214106619140849,0.0008432069434392691
Manes.08G025500,AT2G36230.1,5.3.1.16,K01814,6.2138933051292895,0.00327947236850416
Manes.05G072000,AT4G02980.1,0,0,6.212584580273959,0.00198141691629547
Manes.01G112700,AT3G18280.1,0,0,6.2037307678345295,1.0465449632786199e-07
Manes.04G040500,AT2G43360.1,2.8.1.6,K01012,6.18390219730941,0.000537507975478052
Manes.14G065800,AT1G70420.1,0,0,6.1780149939343705,0.00270036507856168
Manes.14G125900,AT1G30670.1,0,0,6.145054443993581,0.00120471458034281
Manes.06G061700,AT2G01290.1,5.3.1.6,K01807,6.118346492172001,4.71754638145901e-05
Manes.11G153700,AT2G27920.1,3.4.16.5,K09646,6.0188046960722605,0.00197681100500157
Manes.17G022700,AT3G28715.1,0,K02146,6.016440728772251,0.00381846860662357
Manes.12G030300,AT1G23820.1,2.5.1.16,K00797,5.985180540144549,0.000210554029534309
Manes.09G174600,AT3G05700.1,0,0,5.95842212720093,0.0026780812396650197
Manes.01G112600,AT3G18280.1,0,0,5.95500884606304,3.31492083532938e-09
Manes.03G099600,AT1G78680.1,3.4.19.9,K01307,5.94365483014817,0.00930282873836431
Manes.18G136400,AT2G30020.1,3.1.3.16,K17506,5.9388136483108305,0.0047243276795158
Manes.06G100200,AT1G74920.1,1.2.1.8,K00130,5.92955575762604,6.529450337755239e-09
Manes.02G161800,AT1G44820.1,3.5.1.14,K14677,5.91595572625757,1.8123318758248001e-06
Manes.12G039400,AT2G20300.1,2.7.11.1,0,5.90138296654521,0.00553658841815475
Manes.14G059000,AT3G48290.1,0,0,5.88895767396631,0.0001397194018833
Manes.10G060800,AT5G22060.1,0,K09503,5.846288018923611,7.31810449714509e-14
Manes.14G118100,AT5G20410.1,2.4.1.46,K03715,5.84075879647967,4.6692547022643396e-05
Manes.17G008400,AT4G19045.1,0,K06685,5.8383192936353,0.00128756947843514
Manes.05G108200,AT5G61240.1,2.7.11.1,0,5.83730185853644,0.0021608301565344
Manes.07G091600,AT5G04660.1,0,K21995,5.82680747438691,0.0025748993045475303
Manes.15G182200,AT4G17770.1,"2.4.1.15,3.1.3.12",K16055,5.815959334378981,0.00618912860077809
Manes.01G017300,AT2G43790.1,2.7.11.24,K14512,5.80530346732131,0.00569652518885787
Manes.08G164000,AT1G15750.1,0,0,5.78718626818906,0.00653541891497329
Manes.03G001100,AT4G31300.1,3.4.25.1,K02738,5.7749898481803,0.000147836583034367
Manes.02G119300,AT2G29960.1,5.2.1.8,K01802,5.700125189586281,2.9080320729485497e-05
Manes.02G101600,AT4G38970.1,4.1.2.13,K01623,5.68066712725263,0.00287747187456202
Manes.01G080800,AT4G17300.1,6.1.1.22,K01893,5.60286278000268,0.00178980255399031
Manes.08G117500,AT3G05510.1,2.3.1.23,K13511,5.593349062706389,0.0044641263222404606
Manes.13G149900,AT2G20860.1,2.8.1.8,K03644,5.591087724515821,0.00538092028674435
Manes.06G137400,AT5G51570.1,0,0,5.5671017402642,0.008116608092415871
Manes.04G085600,AT4G39090.1,3.4.22.41,K01373,5.559224615142111,2.07238935883214e-08
Manes.02G038200,AT4G17260.1,1.1.1.27,K00016,5.54581304201184,0.005745991966407671
Manes.05G070500,AT3G63010.1,3.1.1.1,K14493,5.50904319977327,0.0047396640665919
Manes.10G141100,AT3G60830.1,0,K16615,5.50688015585592,0.00376069208818775
Manes.10G095900,AT2G14170.1,1.2.1.27,K00140,5.48385751795946,0.00250504908495762
Manes.10G061400,AT5G04740.1,0,0,5.463804879672401,0.0026842274547431
Manes.01G108900,AT3G02530.1,0,K09498,5.450101765679309,0.00847311450081642
Manes.17G085500,AT1G67980.1,2.1.1.104,K00588,5.4148865684296394,0.0025219938668021302
Manes.01G052500,AT5G42050.1,0,0,5.400308798801099,0.000226093948224935
Manes.15G179900,AT3G01420.1,0,K10529,5.39577547701039,8.83266241655953e-05
Manes.17G026300,AT1G11840.6,4.4.1.5,K01759,5.395302793144669,9.09841959756777e-09
Manes.04G044100,AT1G04260.1,0,K20359,5.39268035349183,0.0005712574755063541
Manes.04G078800,AT4G38800.1,3.2.2.16,K01244,5.36627304357045,0.00647520729451171
Manes.13G019600,AT1G24510.1,0,K09497,5.33703684473804,0.00322066718522737
Manes.02G163300,AT3G26430.1,3.2.1.51,0,5.328383293638559,0.0037137976658523897
Manes.08G162200,AT2G40840.1,2.4.1.25,K00705,5.31878903269939,0.007470950241311841
Manes.06G152500,AT4G25720.1,2.3.2.5,K22757,5.31781223055185,0.0054975181688346605
Manes.15G110300,AT3G13470.1,0,K04077,5.314571764965759,0.000367797715898045
Manes.06G136700,AT5G51550.1,0,0,5.2880345536623095,1.8027922537451198e-05
Manes.09G001100,AT3G56880.1,0,0,5.26972191506942,0.009673105937284
Manes.09G158200,AT1G54570.1,"2.3.1.20,2.3.1.22",0,5.2528849217049505,0.0012892261411851802
Manes.04G057000,AT3G18610.1,0,K11294,5.24521958303524,0.000367797715898045
Manes.06G027900,AT4G39850.1,3.6.3.47,0,5.23885292032658,0.00634606560572964
Manes.16G049900,AT1G02410.1,0,K02258,5.2215476326455095,0.0018020720445452302
Manes.06G176100,AT1G56170.1,0,K08066,5.20402559972293,0.00990418253121796
Manes.04G094200,AT5G13930.1,2.3.1.74,K00660,5.20026847889471,6.38133948350484e-07
Manes.13G147900,AT4G02340.1,3.3.2.10,0,5.1908289421248,0.00196978600179685
Manes.15G069200,AT4G26910.2,2.3.1.61,K00658,5.185840636965111,0.00130869799004403
Manes.11G094900,AT5G66140.1,3.4.25.1,K02731,5.17467564633418,0.000661993132121438
Manes.11G154400,AT5G22860.1,3.4.16.2,K01285,5.17079897068217,0.000116773318299535
Manes.08G127300,AT4G14880.2,"2.5.1.52,2.5.1.51,4.2.1.50,2.5.1.47",K01738,5.1380487478837304,0.000377684968561959
Manes.11G144400,AT3G09770.1,6.3.2.19,K10604,5.1200361602577,0.00127118029822017
Manes.15G109300,AT1G55360.1,0,0,5.09745394708579,2.6997173139116e-05
Manes.12G096000,AT2G23620.1,0,0,5.0968051344958605,3.02836797571576e-06
Manes.15G181500,AT1G72370.1,0,K02998,5.0890161850407996,0.000745523217109905
Manes.08G162700,AT3G03100.1,1.6.5.3,K11352,5.08710574400863,0.000868010712889849
Manes.02G090500,AT2G43020.1,1.5.3.17,K17839,5.08233597054834,0.00242764965773131
Manes.16G113000,AT4G29100.1,0,0,5.06614400900915,0.0015827980228694599
Manes.12G150500,AT5G09810.1,0,K10355,5.0596033443988695,1.72342593439724e-05
Manes.S029900,AT4G38690.1,"3.1.4.11,4.6.1.13",0,5.020694552377731,0.00024041232679138902
Manes.03G039700,AT2G06050.3,1.3.1.42,K05894,5.01946360265548,0.00814733891053534
