id_manihot,id_arabidopsis,EC,KO,log2_fold_change,valor_p_ajustado
Manes.09G096100,AT5G02050.1,0,K15414,13.492023264335899,6.67483082516939e-14
Manes.17G013000,AT4G17830.1,3.5.1.16,K01438,13.4653784569359,6.49882506507037e-13
Manes.10G037600,AT2G39450.1,0,0,12.632148909310501,2.54757277072866e-10
Manes.16G049700,AT1G79380.1,0,K16280,12.0641624567119,2.9373960589855294e-16
Manes.15G163900,AT4G34480.1,3.2.1.39,0,12.046093433892699,7.357750406009959e-19
Manes.07G139600,AT2G40540.2,0,K03549,11.9306096533179,2.4608056528299703e-06
Manes.05G064600,AT5G27690.1,0,0,11.8003343334184,8.874374611052298e-23
Manes.06G076800,AT3G57030.1,4.3.3.2,K21407,11.7828610426046,1.36749366639765e-07
Manes.12G151900,AT3G18750.3,2.7.11.1,K08867,11.6723294755745,2.8578116868952002e-05
Manes.09G039500,AT3G58580.1,3.1.13.4,K12603,11.448875635087,4.57935508479794e-10
Manes.01G028300,AT1G18650.1,0,0,11.416707780395,2.58267545220464e-10
Manes.01G262800,AT4G00770.1,0,0,11.3223778840436,2.51645011381759e-14
Manes.06G148500,AT4G20850.1,3.4.14.10,K01280,11.2524278823528,4.2130333557502995e-08
Manes.09G112500,AT5G01710.1,0,0,11.2468419787111,6.35889211035033e-15
Manes.15G182200,AT4G17770.1,"2.4.1.15,3.1.3.12",K16055,11.238630848566599,3.5314935335802205e-09
Manes.05G017000,AT3G61920.1,0,0,11.2357253594886,1.0605974774469e-11
Manes.08G103200,AT5G13190.1,0,K19363,11.1951767977743,3.09236023674397e-06
Manes.02G112700,AT5G66030.1,0,0,11.187007837265902,7.223138577314179e-12
Manes.13G119500,AT5G43060.1,3.4.22.14,0,10.959980299948699,7.449056364440899e-18
Manes.04G034300,AT5G02440.1,0,0,10.852781839818599,8.27102778855813e-06
Manes.11G014400,AT1G72370.1,0,K02998,10.609363649031,4.1502399306874297e-07
Manes.01G193800,AT1G69980.1,0,0,10.531880884793699,1.0218792138298301e-11
Manes.02G006900,AT1G64520.1,0,K03031,10.519305841693901,1.6867870650137197e-05
Manes.15G073100,AT4G27020.1,0,0,10.4445094376505,0.0003219857783948
Manes.01G132400,AT3G58640.2,2.7.11.1,0,10.439886919365302,1.92680789479301e-07
Manes.14G130600,AT1G15410.1,5.1.1.13,0,10.3522719648188,2.78309853538222e-06
Manes.13G030600,AT1G70370.2,0,0,10.335090372505901,0.00045554031207608496
Manes.04G089100,AT4G39230.1,0,K23050,10.323690617340901,0.00115350049183436
Manes.17G063900,AT1G17020.1,1.14.11.32,0,10.287334344763401,6.67309214356532e-05
Manes.01G023900,AT5G08170.1,3.5.3.12,K10536,10.245568789116401,1.91454984138204e-05
Manes.02G023500,AT1G63430.1,2.7.11.1,0,10.2394975747664,7.1079974330720595e-06
Manes.04G091900,AT1G12840.1,0,K02148,10.1182645626466,4.48572967597051e-08
Manes.10G132200,AT1G25260.1,0,K14815,10.0618447120388,4.4456593860161695e-10
Manes.05G110700,AT1G18650.1,0,0,10.0297602464934,9.44055207624537e-09
Manes.07G114300,AT3G12570.3,0,0,10.0158162148646,7.030129101133481e-07
Manes.08G136000,AT3G04710.1,0,0,9.91770033968223,1.10383205820236e-05
Manes.09G158200,AT1G54570.1,"2.3.1.20,2.3.1.22",0,9.8104481788326,1.8370224738502198e-11
Manes.05G102400,AT1G26820.1,3.1.27.1,K01166,9.69440194211891,0.000133861638127877
Manes.02G018900,AT3G05170.1,3.1.3.3,0,9.67974191012574,0.00978858927315426
Manes.10G027700,AT3G55550.1,2.7.11.1,0,9.66816667014441,0.0006178774318394269
Manes.01G171400,AT5G59480.1,3.1.3.74,K07025,9.61934421187395,4.60990449787127e-08
Manes.03G113400,AT3G15470.1,0,K20241,9.61226067299144,7.1079974330720595e-06
Manes.06G058300,AT5G63890.1,1.1.1.23,K00013,9.583615467918062,1.09576745955376e-10
Manes.02G107900,AT1G75900.1,3.1.1.3,0,9.52429276316673,6.8765745965105806e-06
Manes.02G038200,AT4G17260.1,1.1.1.27,K00016,9.50874419550948,1.92680789479301e-07
Manes.08G106300,AT5G26710.1,6.1.1.17,K01885,9.480759149827339,0.00072236661916705
Manes.07G131700,AT2G40200.1,0,0,9.460360413231902,7.65861496922289e-12
Manes.08G172700,AT2G40435.1,0,0,9.44232580030789,2.95079454532141e-08
Manes.09G107700,AT5G01370.1,0,0,9.43039027789839,4.09343760742396e-12
Manes.04G040500,AT2G43360.1,2.8.1.6,K01012,9.41698699812776,8.18552817992937e-09
Manes.14G059300,AT3G48280.1,0,0,9.39680937825419,7.55273474989997e-05
Manes.13G118500,AT4G37250.1,2.7.11.1,0,9.35698130066933,1.2445677641035499e-05
Manes.10G095900,AT2G14170.1,1.2.1.27,K00140,9.27585928677387,1.62718993160552e-08
Manes.16G114300,AT3G24630.1,0,0,9.261347285616859,0.00372995309699032
Manes.16G102100,AT4G29720.1,1.5.3.17,K12259,9.2423514183275,0.00018813607342506598
Manes.13G051700,AT3G07310.1,0,0,9.177993116384421,1.8349463768386602e-11
Manes.02G147600,AT4G24380.1,1.5.1.3,0,9.15871004852806,3.0424740967475304e-11
Manes.16G125200,AT4G32060.1,0,K22827,9.12533499554872,0.000654247968646215
Manes.05G160500,AT5G42710.2,0,0,9.02593382138569,0.00226583132858545
Manes.12G005500,AT3G02780.1,5.3.3.2,K01823,9.0057617952125,1.7468492110347304e-05
Manes.09G143000,AT5G56350.1,2.7.1.40,K00873,8.9837697097347,1.3317233484677999e-05
Manes.01G252800,AT1G01490.2,0,0,8.96532254345661,0.0011511820414689998
Manes.01G223600,AT2G19570.1,3.5.4.5,K01489,8.94756325539395,0.000133760670668097
Manes.13G068000,AT1G11910.1,3.4.23.40,K08245,8.91596536070593,8.74601505121805e-10
Manes.10G077200,AT1G47128.1,3.4.22.14,0,8.849387067123759,3.48792269058431e-10
Manes.18G120400,AT1G76690.1,1.3.1.42,K05894,8.801890117411642,0.0072064530520145
Manes.07G126300,AT2G39990.1,0,K03249,8.76302175581591,1.28802475385717e-05
Manes.07G036700,AT1G58120.1,0,0,8.75787112115886,0.00830930304505319
Manes.14G023000,AT4G25670.2,0,0,8.74123458014963,1.99283803191378e-09
Manes.16G113000,AT4G29100.1,0,0,8.69582552272421,1.99283803191378e-09
Manes.05G087900,AT1G23870.1,"2.4.1.15,3.1.3.12",K16055,8.68032487028739,0.00204595801542709
Manes.09G174600,AT3G05700.1,0,0,8.66000645870178,2.75286248705727e-06
Manes.04G159300,AT3G55850.1,0,0,8.646633561725839,0.00849743439768939
Manes.10G122900,AT1G22940.1,"2.5.1.3,2.7.1.49,2.7.4.7",K14153,8.61738421293822,0.00196379133194389
Manes.08G008400,AT3G53260.1,4.3.1.24,K10775,8.59154285775756,3.9980664595724895e-05
Manes.01G076900,AT1G62640.1,2.3.1.180,K00648,8.56384088695051,0.0040114454036080105
Manes.01G097900,AT5G15490.1,1.1.1.22,K00012,8.53806656422757,1.1636579080379801e-07
Manes.08G040900,AT3G58560.1,3.1.13.4,K12603,8.499336520866951,0.00108626940581204
Manes.14G160700,0,0,0,8.479090536491059,1.7683332008515698e-05
Manes.01G201400,AT1G06790.1,2.7.7.6,K03022,8.44473043199429,0.00270863398487498
Manes.12G149700,AT5G36930.2,0,0,8.439099818667769,0.000674924313819728
Manes.11G012800,AT3G14290.1,3.4.25.1,K02729,8.43577831932276,4.1090694670959293e-13
Manes.03G052200,AT4G12070.1,0,0,8.4065586218758,0.000190508374746521
Manes.15G080700,AT4G27280.1,0,K10840,8.342370823303451,6.5582788945715695e-24
Manes.03G211600,AT3G06483.1,2.7.11.2,K00898,8.312730067749621,2.7216978390342e-05
Manes.13G091100,AT2G22240.1,5.5.1.4,K01858,8.304503910301111,4.48819368227331e-06
Manes.02G081300,AT1G65900.1,0,0,8.27499426812114,0.00301769344506022
Manes.07G013300,AT1G25260.1,0,K14815,8.25433890166472,3.6095415101906796e-07
Manes.08G025500,AT2G36230.1,5.3.1.16,K01814,8.24233726806197,3.64149981772318e-05
Manes.11G015800,AT3G14160.1,1.14.11.33,0,8.23294681557543,0.00327096095988795
Manes.02G049300,AT3G01090.2,2.7.11.1,K07198,8.22482733060708,0.000205274572448582
Manes.03G183200,AT1G08970.3,0,K08066,8.16531345728793,0.000133760670668097
Manes.07G130100,AT2G40130.2,0,0,8.16175942919214,0.000318645736724526
Manes.10G039500,AT3G55070.1,0,K18624,8.14924449991917,2.62920567993622e-05
Manes.06G125800,AT5G50920.1,0,K03696,8.13348367941551,0.00546883781574747
Manes.04G116500,AT1G80210.1,3.4.19.12,K11864,8.09952993382579,0.00693996642169725
Manes.11G085800,AT4G39230.1,0,K23050,8.06873108483441,4.17681504438964e-05
Manes.03G086500,AT4G26330.1,3.4.14.10,0,8.04842763586616,1.04227579248884e-08
Manes.11G014600,AT1G72370.1,0,K02998,8.03553434830603,3.91946391951563e-05
Manes.11G150900,AT5G60800.1,0,0,8.029206454446731,1.97389897388747e-05
Manes.S080400,AT4G03280.1,1.10.9.1,K02636,8.01169657203102,1.5854880754702802e-09
Manes.11G026000,AT3G13850.1,0,0,8.01092120712476,0.00040030072410834
Manes.14G056700,AT5G50260.1,3.4.22.6,K16292,8.000808011786269,8.79540659059371e-05
Manes.11G154400,AT5G22860.1,3.4.16.2,K01285,7.993011676549849,8.27146814402055e-11
Manes.06G147600,AT5G23850.1,2.4.2.26,0,7.99297589572988,0.00808736577215162
Manes.S033500,AT5G21060.1,1.1.1.3,0,7.98433636111643,0.00043286772207174
Manes.04G078800,AT4G38800.1,3.2.2.16,K01244,7.96672181121699,1.4516624627470801e-05
Manes.05G143400,AT1G60420.1,1.8.1.8,K17609,7.954712082840429,0.0017957097923635699
Manes.06G061700,AT2G01290.1,5.3.1.6,K01807,7.9205835277723,2.14294139212088e-08
Manes.14G151100,AT5G62030.1,0,K07561,7.890599326521231,0.00321414697714435
Manes.14G125900,AT1G30670.1,0,0,7.88782305012579,1.0042261476017199e-05
Manes.10G052600,AT5G58330.1,1.1.1.82,K00051,7.87683479835976,2.2655334593893103e-07
Manes.10G111700,AT1G12060.1,0,0,7.874059263915941,0.000112604624839623
Manes.07G054200,AT4G33800.1,0,0,7.85282768956225,2.8578116868952002e-05
Manes.03G063300,AT2G37130.1,1.11.1.7,K00430,7.8507987865893,3.48792269058431e-10
Manes.17G068800,AT2G34470.2,0,K03189,7.7865384517467,6.68564633913709e-13
Manes.14G001900,AT5G19350.1,0,0,7.76766532824046,0.00037212997200474797
Manes.10G026400,AT3G11410.1,3.1.3.16,K14497,7.7111472576459095,0.00185340928261071
Manes.03G027700,AT5G19740.1,3.4.17.11,K01301,7.70588018672016,0.000674924313819728
Manes.15G059800,AT5G55730.2,0,0,7.698617366903349,2.18631808560747e-05
Manes.16G123200,AT2G45180.1,0,0,7.68360243663864,3.2007532911391004e-10
Manes.15G079500,AT5G23230.1,0,0,7.682130469687361,0.007937255587462859
Manes.11G081600,AT4G34710.2,4.1.1.19,K01583,7.6252455276872695,1.2019296362514398e-08
Manes.04G035800,AT1G05710.4,0,0,7.6181666527044705,0.00109988951383916
Manes.09G179700,AT1G09420.1,1.1.1.49,K00036,7.584152390047281,0.006745328487636371
Manes.03G141300,AT5G47650.1,"3.6.1.22,3.6.1.53,3.6.1.13",0,7.57576812685513,2.4082124791634302e-05
Manes.17G022600,AT3G28715.1,0,K02146,7.56191654144862,1.24225198410773e-06
Manes.01G275000,AT1G53820.1,0,0,7.546319828002519,7.39623417832917e-08
Manes.02G113000,AT2G17200.1,0,K04523,7.509890367463241,1.49016206445168e-09
Manes.06G176100,AT1G56170.1,0,K08066,7.49724290731124,7.882956459685259e-05
Manes.03G033900,AT2G19520.1,0,K10752,7.48094366460073,0.00023179787061007403
Manes.17G100600,AT4G34480.1,3.2.1.39,0,7.48038572163011,2.7885617674757404e-08
Manes.05G171900,AT1G47410.1,0,0,7.45486917474327,6.42875531228944e-05
Manes.04G149300,AT1G72370.2,0,K02998,7.44195541627467,1.23169599351497e-08
Manes.06G120200,AT3G48590.1,0,0,7.43334026655275,0.0045797668266779395
Manes.10G004700,AT2G40540.1,0,K03549,7.43064384653478,0.00340665554694817
Manes.01G273100,AT1G02170.1,0,K22684,7.39453214925269,0.005260736454718471
Manes.01G236900,AT1G02305.1,3.4.22.1,K01363,7.3809877686637595,7.41835309037471e-10
Manes.06G129600,AT5G19910.1,0,K15153,7.36554455983961,0.005260736454718471
Manes.01G084700,AT3G60340.2,3.1.2.22,K01074,7.36074323849983,0.000225008362145946
Manes.05G097100,AT1G69830.1,"3.2.1.1,3.2.1.141",K01176,7.300596927038191,0.00011082948460226799
Manes.09G095700,AT2G27230.1,0,0,7.30005214182644,0.000195650496358114
Manes.06G169500,AT5G13020.1,0,0,7.278917869847901,0.00331651507036304
Manes.03G063400,AT2G37130.1,1.11.1.7,K00430,7.266948347526621,8.615274458098799e-06
Manes.09G157100,AT4G14880.2,"2.5.1.52,2.5.1.51,4.2.1.50,2.5.1.47",K01738,7.230248135023411,7.0604728652463e-12
Manes.17G064300,AT4G18060.1,0,0,7.222199448791441,0.000318687889506797
Manes.02G090800,AT3G58640.1,2.7.11.1,0,7.2013442044590406,1.07982506377281e-08
Manes.06G092300,0,0,0,7.2009929565563295,0.00319918622572018
Manes.01G125200,AT1G07650.1,2.7.11.1,0,7.190473583712549,0.000669574794019941
Manes.02G117100,AT5G63870.1,3.1.3.16,K04460,7.187326240764969,0.0018503073355685198
Manes.18G060600,AT4G24620.1,5.3.1.9,K01810,7.15324731838875,2.75589818031631e-08
Manes.11G129300,AT1G05710.4,0,0,7.14915900074742,0.00687170339319283
Manes.01G074100,AT4G12290.1,1.4.3.21,K00276,7.1485771534891,0.009339322523136509
Manes.02G022900,AT5G41210.1,2.5.1.18,K00799,7.11567688397887,5.54009090384543e-09
Manes.05G150100,AT4G31500.1,0,0,7.087711439566231,0.00217127366080902
Manes.09G000300,AT2G40950.1,0,0,7.06980658794173,4.90776173598904e-06
Manes.01G233500,AT3G62220.1,2.7.11.1,K13436,7.06287185472504,0.00656377273424675
Manes.06G015800,AT5G49760.1,2.7.11.1,0,7.0576471683833395,0.00170947704825923
Manes.08G100700,AT1G27440.1,2.4.2.41,K20870,7.03973198449211,0.009374848345586
Manes.05G189000,AT4G24450.1,2.7.9.4,K08244,7.0352766364610195,0.009573142281746709
Manes.12G113200,AT5G67460.1,3.2.1.39,0,7.00843824247568,0.00101521358402569
Manes.15G136300,AT1G67980.1,2.1.1.104,K00588,6.97046256623621,0.0072064530520145
Manes.06G132400,AT5G61540.1,3.5.1.26,K01444,6.96972752682595,0.00376326145305605
Manes.02G121000,AT2G29660.1,0,0,6.9413100107696994,5.97232615266411e-06
Manes.01G078100,AT4G12520.1,0,0,6.8982228244972,0.000116273647987399
Manes.03G086700,AT3G13470.1,0,K04077,6.88829929730683,0.00051532891561662
Manes.15G141500,AT2G02090.1,3.6.4.12,K14439,6.88645265886074,0.0032824587126793602
Manes.05G043800,AT3G60900.1,0,0,6.87889461226415,0.000205274572448582
Manes.01G134800,AT5G66760.1,1.3.5.1,K00234,6.8461022705460195,0.000286778437574049
Manes.15G068900,AT1G11910.1,3.4.23.40,K08245,6.84536240042804,7.15159665252595e-06
Manes.03G042600,AT5G20700.1,0,0,6.8452525164562,1.54831844513642e-05
Manes.07G091500,AT3G11710.1,6.1.1.6,K04567,6.8180628379802,0.000133589482864744
Manes.14G016000,AT4G03280.1,1.10.9.1,K02636,6.807035842623139,1.28802475385717e-05
Manes.02G056700,AT5G39040.1,3.6.3.43,0,6.80528818562787,0.0038338958681030295
Manes.14G118100,AT5G20410.1,2.4.1.46,K03715,6.79412275976163,7.62461213996597e-07
Manes.08G142400,AT3G04290.1,3.1.1.3,0,6.784579668092589,0.000389001420628052
Manes.02G120100,AT1G07230.1,0,K01114,6.74442842656538,0.000268411880613066
Manes.14G111600,AT5G58030.1,0,K20280,6.73752310248641,0.00814187970627825
Manes.07G009700,AT1G51410.1,1.1.1.195,0,6.73717454738244,0.00127625484999431
Manes.15G006000,AT3G16920.1,0,0,6.709864434859691,4.2623844376912895e-08
Manes.15G062500,AT3G26280.1,1.14.13.121,0,6.70622267643693,0.000735274646547788
Manes.02G093600,AT3G50845.1,0,0,6.68809390728341,0.00040357390027346803
Manes.11G144700,AT5G60600.1,1.17.7.1,K03526,6.661176607040219,9.97544893550842e-05
Manes.03G074000,AT1G31070.2,"2.7.7.83,2.7.7.23",K00972,6.623516033116389,0.000286839499254282
Manes.11G053500,AT1G80190.1,0,K10732,6.58913605175267,0.000174103103404783
Manes.11G037600,AT1G79830.3,0,K20286,6.57306574468088,0.000652492920164798
Manes.12G154100,AT5G64620.1,0,0,6.570365371058349,5.1335902474638895e-08
Manes.11G153700,AT2G27920.1,3.4.16.5,K09646,6.564819379085259,0.0005435558614358071
Manes.01G057400,AT1G63940.2,1.6.5.4,K08232,6.55841070391951,0.000427877248794111
Manes.01G153800,AT4G35630.1,2.6.1.52,K00831,6.53619103694569,3.04053593068947e-06
Manes.09G113900,AT3G08840.2,6.3.2.4,0,6.52823689458257,0.00702129737780086
Manes.16G101900,AT2G19520.1,0,K10752,6.52584053146318,0.000552174802285366
Manes.04G000100,AT4G25740.1,0,K02947,6.495187901817629,1.1696605207837e-10
Manes.12G144000,AT4G31500.1,0,0,6.4840422058694696,5.82031697843585e-07
Manes.01G018600,AT3G03080.1,"1.1.1.54,1.3.1.74,1.3.1.102",0,6.48385757591801,0.000699593926625348
Manes.16G095100,AT3G45310.1,3.4.22.16,K01366,6.448760081713799,1.8226306142565e-11
Manes.12G144200,AT4G31500.1,0,0,6.429361362868839,2.29555163768415e-09
Manes.06G092900,AT1G74640.1,0,0,6.42222729164047,3.77569119353143e-06
Manes.14G152700,AT1G72680.1,0,K00083,6.4197389809381695,0.00019988698483834098
Manes.03G158100,AT4G13430.1,4.2.1.33,K01703,6.407736212950901,0.000829489285878092
Manes.11G077800,AT1G64520.1,0,K03031,6.3920173819827,0.00153174714402897
Manes.01G163500,AT2G29660.1,0,0,6.38685141503991,0.0009709943013758
Manes.03G212700,AT1G48300.1,2.3.1.20,K22849,6.35836032550174,5.80006464601776e-05
Manes.05G204900,AT5G56180.1,0,K16616,6.34973322623606,0.000120008938687392
Manes.16G033500,AT1G28520.2,0,0,6.30515581789079,0.00664354753980513
Manes.14G173400,AT1G48450.1,0,0,6.30076795332163,0.004605765921097671
Manes.01G217300,AT4G02480.1,3.6.1.3,0,6.299948212540571,0.00084113419091989
Manes.04G140100,AT3G13850.1,0,0,6.25645473465063,0.0019304915955820397
Manes.08G010000,AT3G09860.1,0,0,6.24150115941823,0.000225008362145946
Manes.06G137400,AT5G51570.1,0,0,6.2332316982225295,0.0026807320365434
Manes.16G016400,AT1G61720.1,1.3.1.77,K08695,6.22206143359349,2.76436167068821e-18
Manes.13G029800,AT1G23710.1,0,0,6.21954812341143,0.000721544406132076
Manes.06G048700,AT5G15050.1,0,K20891,6.18571309964971,0.000217223460175364
Manes.05G024300,AT1G01360.1,0,K14496,6.1635130271188405,0.0020281904547837
Manes.07G091600,AT5G04660.1,0,K21995,6.144269440393339,0.0012377063716708801
Manes.05G070500,AT3G63010.1,3.1.1.1,K14493,6.094645719332191,0.0015523652164560699
Manes.07G094900,AT5G22930.1,0,0,6.07847515430905,0.00267011969376951
Manes.09G172200,AT3G05600.1,3.3.2.10,0,6.076377481563459,0.0052914497266343605
Manes.02G100800,AT4G36220.1,0,0,6.07372836645139,9.21894787588452e-05
Manes.03G187800,AT3G06270.1,3.1.3.16,0,6.05730670127555,0.00532524317933303
Manes.11G108400,AT5G23290.1,0,K04797,6.04983080772688,1.74089781070064e-05
Manes.05G089300,AT1G19190.1,3.1.1.1,0,6.047686981856789,0.000160055660953571
Manes.16G030000,AT1G28330.5,0,0,6.04357697292331,5.362237599006929e-06
Manes.01G008800,AT2G44160.1,1.5.1.20,K00297,6.041181535072321,0.000556107743956446
Manes.08G127300,AT4G14880.2,"2.5.1.52,2.5.1.51,4.2.1.50,2.5.1.47",K01738,6.03863709387967,1.12901340551244e-05
Manes.03G040700,AT3G45310.1,3.4.22.16,K01366,6.00362751158937,0.000141174192653403
Manes.14G043900,AT5G61840.1,2.4.2.41,K20870,6.000867430811651,5.5516768460395606e-05
Manes.09G110300,AT5G01590.1,0,0,5.99713605747007,0.00349796541797075
Manes.14G116200,AT2G10940.1,0,0,5.9729617141625795,1.23087519629945e-14
Manes.04G044100,AT1G04260.1,0,K20359,5.918000584635969,0.000102766075625613
Manes.05G143200,AT4G38510.5,3.6.3.6,K02147,5.90640842526021,0.00551042606370704
Manes.04G146600,AT1G72500.1,0,0,5.8801528308928,0.00948105795582551
Manes.15G019500,AT3G21510.1,0,K14490,5.87896326331365,7.15950589654149e-05
Manes.08G008000,AT3G53460.2,0,K11294,5.86636575462386,0.00687739720234974
Manes.S029900,AT4G38690.1,"3.1.4.11,4.6.1.13",0,5.80799543217483,8.410604928633509e-06
Manes.01G043500,AT5G24530.1,1.14.11.9,K24028,5.79010452827222,0.0011529955161809
Manes.14G153800,AT4G25840.1,3.1.3.21,K17623,5.78755094661695,0.0029206703470853
Manes.02G154600,AT1G78070.1,0,0,5.77368703916263,6.11968366163517e-08
Manes.10G045200,AT1G48850.1,4.2.3.5,K01736,5.755484215938081,1.28802475385717e-05
Manes.03G117700,AT3G20630.1,3.4.19.12,K11836,5.7484010378829,0.00272743082675987
Manes.03G182700,AT3G06070.1,0,0,5.729983743885831,0.000131243408031909
Manes.06G152500,AT4G25720.1,2.3.2.5,K22757,5.721265256989219,0.0027684270798423102
Manes.02G108200,AT4G35920.3,0,0,5.697428996796809,0.0058809683873742
Manes.04G116000,AT5G65550.1,2.4.1.273,0,5.68927682142864,0.009414301746600259
Manes.06G152100,AT4G25670.1,0,0,5.65279040112381,0.0013715030506663
Manes.18G033200,AT2G26560.1,3.1.1.26,0,5.645207766079309,0.000434062242378771
Manes.16G137700,AT4G31290.1,0,K22596,5.625575068248461,0.00132167580426525
Manes.09G142400,AT5G18230.1,0,K12580,5.565979877252361,0.00295470558233666
Manes.05G119900,AT1G19260.1,0,0,5.54867952139657,0.00737467844166457
Manes.10G061400,AT5G04740.1,0,0,5.52824490166007,0.00226329529212966
Manes.06G081300,AT5G08100.1,3.4.19.5,K13051,5.51807180920192,0.00270863398487498
Manes.13G149900,AT2G20860.1,2.8.1.8,K03644,5.51235916756112,0.00687170339319283
Manes.09G175600,AT2G47470.1,5.3.4.1,K09584,5.50649231228863,0.0006784536706520009
Manes.18G013500,AT1G19980.1,0,0,5.502300148091531,8.066563167484269e-06
Manes.01G256200,AT2G45910.1,2.7.11.1,0,5.479863564002299,0.00508177715796448
Manes.07G066800,AT3G19540.1,0,0,5.45891188204618,0.000674924313819728
Manes.11G096700,AT2G16860.1,0,K12868,5.43904484750643,0.00209494318718757
Manes.08G010600,AT2G36950.1,0,0,5.408391294634581,0.00201547643878517
Manes.02G195400,AT1G07200.2,0,0,5.38083238680229,0.0026610330888866603
Manes.06G117700,AT5G60160.1,3.4.11.21,K01267,5.37504302400391,0.00454452985015875
Manes.16G022700,AT4G21620.1,2.7.11.1,0,5.36161209975883,0.000629648285035472
Manes.06G146300,AT3G48890.1,0,K17278,5.3400927135775,8.066563167484269e-06
Manes.12G143900,AT4G31500.1,0,0,5.290696282585571,1.44593267237547e-05
Manes.04G116300,AT3G15690.2,0,0,5.28802552361157,0.00546883781574747
Manes.17G108200,AT5G40690.1,0,0,5.2441501823097,0.00610139604546954
Manes.17G008400,AT4G19045.1,0,K06685,5.22139431097967,0.004501634295920379
Manes.15G058700,AT3G07680.1,0,0,5.21968733832586,0.0007356883707896941
Manes.13G147900,AT4G02340.1,3.3.2.10,0,5.2180218136411,0.00171042672375863
Manes.17G019500,AT4G18020.2,0,0,5.1875186097693895,0.00020124306234565401
Manes.13G068200,AT2G32520.1,0,K01061,5.17332691770629,2.4468058166173e-10
Manes.04G071200,AT4G38510.5,3.6.3.6,K02147,5.1547874996394505,0.000551983353080365
Manes.07G004400,AT3G12630.1,0,0,5.1398119600241605,0.000378498370586132
Manes.04G101700,AT5G48930.1,2.3.1.133,K13065,5.13447882161769,0.0046005195883352295
Manes.02G053000,AT2G03090.1,0,K20628,5.1297795828847494,9.24976566927134e-05
Manes.15G058400,AT5G47750.1,2.7.11.1,K08286,5.124964474944281,0.00151417658765433
Manes.18G018400,AT4G39090.1,3.4.22.41,K01373,5.11856041643899,8.32789333918485e-09
Manes.04G150100,AT1G53910.1,0,K09286,5.10541041054808,0.00107185624638501
Manes.09G080000,AT3G09630.1,0,K02930,5.01108790213063,0.00123939557314569
Manes.07G070200,AT4G35220.1,3.5.1.9,0,4.99228124496004,0.0053762913215012606
Manes.02G007700,AT5G46290.1,0,K09458,4.97847130531806,0.00613032539689672
Manes.12G150600,AT5G09810.1,0,K10355,4.971533124147769,0.000209529737935772
Manes.01G052500,AT5G42050.1,0,0,4.890912811044251,0.000849375554028929
Manes.03G001100,AT4G31300.1,3.4.25.1,K02738,4.8724340724817,0.00166304623475655
Manes.10G078800,AT4G34050.1,2.1.1.104,K00588,4.82368596384475,0.00227309832902557
Manes.04G134400,AT3G16500.1,0,K14484,4.7594307709568895,0.0019304915955820397
Manes.02G110400,AT2G17710.1,0,0,4.7333258278117905,0.0038338958681030295
Manes.05G006300,AT1G02305.1,3.4.22.1,K01363,4.702576017926231,0.00231224426569946
Manes.04G165200,AT2G38750.1,0,K17098,4.659357522886929,1.7468492110347304e-05
Manes.11G076300,AT5G13440.1,1.10.2.2,K00411,4.63777273333958,0.00011169919999736699
Manes.12G028800,AT1G70370.1,0,0,4.636460863268621,0.00442659907049896
Manes.04G094200,AT5G13930.1,2.3.1.74,K00660,4.63095965637879,8.38764491669201e-06
